Year,Semester,World_region,Country,Administrative_Division,Disease,Serotype_Subtype_Genotype,Animal_Category,Species,Outbreak_id,New_outbreaks,Susceptible,Cases,Killed_and_disposed_of,Slaughtered,Deaths,Vaccinated
2019,Jul-Dec 2019,Asia,Indonesia,Jawa Barat,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N1,Domestic,Birds,-,-,-,16,-,-,-,"625,025"
2019,Jul-Dec 2019,Asia,Indonesia,Jawa Tengah,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N1,Both animal categories,-,-,8,-,-,-,-,-,-
2019,Jul-Dec 2019,Asia,Indonesia,Jawa Tengah,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N1,Domestic,Birds,-,-,-,636,-,-,636,-
2019,Jul-Dec 2019,Asia,Indonesia,Jawa Timur,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N1,Both animal categories,-,-,16,-,-,-,-,-,-
2019,Jul-Dec 2019,Asia,Indonesia,Jawa Timur,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N1,Domestic,Birds,-,-,-,195,-,-,195,"7,000"
2019,Jul-Dec 2019,Asia,Indonesia,Kalimantan Utara,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N1,Both animal categories,-,-,3,-,-,-,-,-,-
2019,Jul-Dec 2019,Asia,Indonesia,Kalimantan Utara,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N1,Domestic,Birds,-,-,-,100,-,-,100,-
2019,Jul-Dec 2019,Asia,Indonesia,Sulawesi Selatan,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N1,Both animal categories,-,-,17,-,-,-,-,-,-
2019,Jul-Dec 2019,Asia,Indonesia,Sulawesi Selatan,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N1,Domestic,Birds,-,-,-,197,-,-,197,-
2019,Jul-Dec 2019,Asia,Indonesia,Sulawesi Tenggara,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N1,Both animal categories,-,-,6,-,-,-,-,-,-
2019,Jul-Dec 2019,Asia,Indonesia,Sulawesi Tenggara,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N1,Domestic,Birds,-,-,"2,039",230,-,-,230,-
2019,Jul-Dec 2019,Asia,Indonesia,Sumatera Selatan,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N1,Both animal categories,-,-,2,-,-,-,-,-,-
2019,Jul-Dec 2019,Asia,Indonesia,Sumatera Selatan,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N1,Domestic,Birds,-,-,-,192,-,-,192,-
2019,Jul-Dec 2019,Asia,Indonesia,Sumatera Utara,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N1,Both animal categories,-,-,2,-,-,-,-,-,-
2019,Jul-Dec 2019,Asia,Indonesia,Sumatera Utara,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N1,Domestic,Birds,-,-,-,5,-,-,5,-
2019,Jul-Dec 2019,Asia,Nepal,Koshi,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N1,Both animal categories,-,-,1,-,-,-,-,-,-
2019,Jul-Dec 2019,Asia,Nepal,Koshi,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N1,Domestic,Birds,-,-,417,195,222,0,195,-
2019,Jul-Dec 2019,Asia,Vietnam,Ba Ria - Vung Tau,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N6,Both animal categories,-,-,1,-,-,-,-,-,-
2019,Jul-Dec 2019,Asia,Vietnam,Ba Ria - Vung Tau,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N6,Domestic,Birds,-,-,"4,700","4,700","4,700",0,-,-
2019,Jul-Dec 2019,Asia,Vietnam,Ben Tre,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N6,Both animal categories,-,-,1,-,-,-,-,-,-
2019,Jul-Dec 2019,Asia,Vietnam,Ben Tre,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N6,Domestic,Birds,-,-,"1,026",138,888,0,138,-
2019,Jul-Dec 2019,Asia,Vietnam,Kon Tum,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N6,Both animal categories,-,-,1,-,-,-,-,-,-
2019,Jul-Dec 2019,Asia,Vietnam,Kon Tum,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N6,Domestic,Birds,-,-,980,980,980,0,-,-
2019,Jul-Dec 2019,Europe,Poland,Lubelskie,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N8,Domestic,Birds,-,-,"42,189","33,989","11,080",0,"31,109",-
2019,Jul-Dec 2019,Europe,Poland,Lubelskie,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N8,Domestic,-,-,3,-,-,-,-,-,-
2019,Jul-Dec 2019,Europe,Poland,Wielkopolskie,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N8,Domestic,Birds,-,-,"36,069","36,069","34,808",0,"1,261",-
2019,Jul-Dec 2019,Europe,Poland,Wielkopolskie,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N8,Domestic,-,-,1,-,-,-,-,-,-
2020,Jan-Jun 2020,Africa,Egypt,Ad Daqahliyah,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N1,Domestic,Birds,-,-,"18,000","1,726","16,309",0,0,"91,557"
2020,Jan-Jun 2020,Africa,Egypt,Ad Daqahliyah,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N1,Domestic,-,-,1,-,-,-,-,-,-
2020,Jan-Jun 2020,Africa,Egypt,Ad Daqahliyah,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N8,Domestic,Birds,-,-,"10,040",912,"9,144",0,0,"256,827"
2020,Jan-Jun 2020,Africa,Egypt,Ad Daqahliyah,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N8,Domestic,-,-,3,-,-,-,-,-,-
2020,Jan-Jun 2020,Africa,Egypt,Al Buhayrah,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N1,Domestic,Birds,-,-,"10,000",910,"9,110",0,0,"97,338"
2020,Jan-Jun 2020,Africa,Egypt,Al Buhayrah,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N1,Domestic,-,-,1,-,-,-,-,-,-
2020,Jan-Jun 2020,Africa,Egypt,Al Gharbiyah,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N1,Domestic,Birds,-,-,10,2,8,0,0,"106,014"
2020,Jan-Jun 2020,Africa,Egypt,Al Gharbiyah,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N1,Domestic,-,-,1,-,-,-,-,-,-
2020,Jan-Jun 2020,Africa,Egypt,Al Isma`iliyah,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N1,Domestic,Birds,-,-,18,3,15,0,0,"68,000"
2020,Jan-Jun 2020,Africa,Egypt,Al Isma`iliyah,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N1,Domestic,-,-,1,-,-,-,-,-,-
2020,Jan-Jun 2020,Africa,Egypt,Al Jizah,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N1,Domestic,Birds,-,-,"120,000","6,180","113,850",0,0,"30,456"
2020,Jan-Jun 2020,Africa,Egypt,Al Jizah,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N1,Domestic,-,-,1,-,-,-,-,-,-
2020,Jan-Jun 2020,Africa,Egypt,Al Jizah,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N8,Domestic,Birds,-,-,20,3,17,0,0,"29,993"
2020,Jan-Jun 2020,Africa,Egypt,Al Jizah,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N8,Domestic,-,-,1,-,-,-,-,-,-
2020,Jan-Jun 2020,Africa,Egypt,Al Minufiyah,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N8,Domestic,Birds,-,-,"5,000",370,"4,640",0,0,"43,875"
2020,Jan-Jun 2020,Africa,Egypt,Al Minufiyah,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N8,Domestic,-,-,1,-,-,-,-,-,-
2020,Jan-Jun 2020,Africa,Egypt,Al Minya,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N8,Domestic,Birds,-,-,"15,972","1,400","14,600",0,0,"96,109"
2020,Jan-Jun 2020,Africa,Egypt,Al Minya,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N8,Domestic,-,-,2,-,-,-,-,-,-
2020,Jan-Jun 2020,Africa,Egypt,Al Qalyubiyah,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N1,Domestic,Birds,-,-,"22,018","1,534","20,521",0,0,"439,490"
2020,Jan-Jun 2020,Africa,Egypt,Al Qalyubiyah,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N1,Domestic,-,-,2,-,-,-,-,-,-
2020,Jan-Jun 2020,Africa,Egypt,Al Qalyubiyah,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N8,Domestic,Birds,-,-,6,3,5,0,0,0
2020,Jan-Jun 2020,Africa,Egypt,Al Qalyubiyah,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N8,Domestic,-,-,1,-,-,-,-,-,-
2020,Jan-Jun 2020,Africa,Egypt,Ash Sharqiyah,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N8,Domestic,Birds,-,-,"10,000",805,"10,000",0,0,"71,775"
2020,Jan-Jun 2020,Africa,Egypt,Ash Sharqiyah,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N8,Domestic,-,-,1,-,-,-,-,-,-
2020,Jan-Jun 2020,Africa,Egypt,Bani Suwayf,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N8,Domestic,Birds,-,-,"39,000","3,949","35,091",0,0,0
2020,Jan-Jun 2020,Africa,Egypt,Bani Suwayf,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N8,Domestic,-,-,1,-,-,-,-,-,-
2020,Jan-Jun 2020,Africa,Egypt,Suhaj,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N1,Domestic,Birds,-,-,"20,000","1,823","18,217",0,0,"379,108"
2020,Jan-Jun 2020,Africa,Egypt,Suhaj,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N1,Domestic,-,-,2,-,-,-,-,-,-
2020,Jan-Jun 2020,Africa,South Africa,Eastern Cape,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N8,Domestic,Birds,-,-,600,27,0,0,0,-
2020,Jan-Jun 2020,Africa,South Africa,Eastern Cape,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N8,Domestic,-,-,1,-,-,-,-,-,-
2020,Jan-Jun 2020,Africa,South Africa,Northern Cape,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N8,Domestic,Birds,-,-,"1,200",800,0,0,0,-
2020,Jan-Jun 2020,Africa,South Africa,Northern Cape,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N8,Domestic,-,-,1,-,-,-,-,-,-
2020,Jan-Jun 2020,Africa,South Africa,Western Cape,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N8,Domestic,Birds,-,-,446,25,0,0,4,-
2020,Jan-Jun 2020,Africa,South Africa,Western Cape,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N8,Domestic,-,-,1,-,-,-,-,-,-
2020,Jan-Jun 2020,Americas,Mexico,Oaxaca,High pathogenicity avian influenza viruses (poultry) (Inf. with),H7N3,Domestic,Birds,-,-,"126,400",236,0,"126,164",0,0
2020,Jan-Jun 2020,Americas,Mexico,Oaxaca,High pathogenicity avian influenza viruses (poultry) (Inf. with),H7N3,Domestic,-,-,1,-,-,-,-,-,-
2020,Jan-Jun 2020,Americas,United States of America,South Carolina,High pathogenicity avian influenza viruses (poultry) (Inf. with),H7N3,Domestic,Birds,-,-,"34,160",-,"32,577",0,"1,583",-
2020,Jan-Jun 2020,Americas,United States of America,South Carolina,High pathogenicity avian influenza viruses (poultry) (Inf. with),H7N3,Domestic,-,-,1,-,-,-,-,-,-
2020,Jan-Jun 2020,Asia,China (People's Rep. of),Bole,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N6,Wild,Mute Swan,69211,1,75,6,-,-,6,-
2020,Jan-Jun 2020,Asia,China (People's Rep. of),Hejing,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N6,Wild,Mute Swan,69328,1,150,1,-,-,1,-
2020,Jan-Jun 2020,Asia,China (People's Rep. of),Shuangfeng,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N1,Domestic,Birds,70123,1,"7,850","4,500","3,350",0,"4,500",-
2020,Jan-Jun 2020,Asia,China (People's Rep. of),Xichong,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N6,Domestic,Birds,70155,1,"2,497","1,840",657,0,"1,840",-
2020,Jan-Jun 2020,Asia,Chinese Taipei,Changhua,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N2,Domestic,Birds,-,-,"35,098","6,490","28,608",0,"6,490",-
2020,Jan-Jun 2020,Asia,Chinese Taipei,Changhua,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N2,Domestic,-,-,4,-,-,-,-,-,-
2020,Jan-Jun 2020,Asia,Chinese Taipei,Changhua,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N5,Domestic,Birds,-,-,"40,792","9,556","31,236",0,"9,556",-
2020,Jan-Jun 2020,Asia,Chinese Taipei,Changhua,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N5,Domestic,-,-,2,-,-,-,-,-,-
2020,Jan-Jun 2020,Asia,Chinese Taipei,Kaohsiung,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N2,Domestic,Birds,-,-,314,25,314,0,0,-
2020,Jan-Jun 2020,Asia,Chinese Taipei,Kaohsiung,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N2,Domestic,-,-,1,-,-,-,-,-,-
2020,Jan-Jun 2020,Asia,Chinese Taipei,Kaohsiung,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N5,Domestic,Birds,-,-,"1,009",8,"1,009",0,0,-
2020,Jan-Jun 2020,Asia,Chinese Taipei,Kaohsiung,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N5,Domestic,-,-,1,-,-,-,-,-,-
2020,Jan-Jun 2020,Asia,Chinese Taipei,New Taipei,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N2,Domestic,Birds,-,-,20,2,20,0,0,-
2020,Jan-Jun 2020,Asia,Chinese Taipei,New Taipei,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N2,Domestic,-,-,1,-,-,-,-,-,-
2020,Jan-Jun 2020,Asia,Chinese Taipei,New Taipei,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N5,Domestic,Birds,-,-,110,11,110,0,0,-
2020,Jan-Jun 2020,Asia,Chinese Taipei,New Taipei,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N5,Domestic,-,-,5,-,-,-,-,-,-
2020,Jan-Jun 2020,Asia,Chinese Taipei,Pingtung,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N2,Domestic,Birds,-,-,"63,994","16,090","47,904",0,"16,090",-
2020,Jan-Jun 2020,Asia,Chinese Taipei,Pingtung,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N2,Domestic,-,-,3,-,-,-,-,-,-
2020,Jan-Jun 2020,Asia,Chinese Taipei,Pingtung,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N5,Domestic,Birds,-,-,"37,004","7,007","29,997",0,"7,007",-
2020,Jan-Jun 2020,Asia,Chinese Taipei,Pingtung,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N5,Domestic,-,-,2,-,-,-,-,-,-
2020,Jan-Jun 2020,Asia,Chinese Taipei,Taichung,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N2,Domestic,Birds,-,-,"2,145",105,"2,040",0,105,-
2020,Jan-Jun 2020,Asia,Chinese Taipei,Taichung,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N2,Domestic,-,-,1,-,-,-,-,-,-
2020,Jan-Jun 2020,Asia,Chinese Taipei,Tainan,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N2,Domestic,Birds,-,-,"8,567",494,"8,395",0,172,-
2020,Jan-Jun 2020,Asia,Chinese Taipei,Tainan,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N2,Domestic,-,-,2,-,-,-,-,-,-
2020,Jan-Jun 2020,Asia,Chinese Taipei,Tainan,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N5,Domestic,Birds,-,-,"16,354","2,550","13,804",0,"2,550",-
2020,Jan-Jun 2020,Asia,Chinese Taipei,Tainan,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N5,Domestic,-,-,6,-,-,-,-,-,-
2020,Jan-Jun 2020,Asia,Chinese Taipei,Yunlin,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N2,Domestic,Birds,-,-,"145,980","15,699","130,281",0,"15,699",-
2020,Jan-Jun 2020,Asia,Chinese Taipei,Yunlin,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N2,Domestic,-,-,14,-,-,-,-,-,-
2020,Jan-Jun 2020,Asia,Chinese Taipei,Yunlin,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N5,Domestic,Birds,-,-,"122,810","8,515","114,295",0,"8,515",-
2020,Jan-Jun 2020,Asia,Chinese Taipei,Yunlin,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N5,Domestic,-,-,9,-,-,-,-,-,-
2020,Jan-Jun 2020,Asia,India,Ambah,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,House Crow,73390,1,-,29,-,-,29,-
2020,Jan-Jun 2020,Asia,India,Bhind,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,House Crow,73389,1,-,104,0,0,104,-
2020,Jan-Jun 2020,Asia,India,Bhubaneshwar,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N1,Domestic,Birds,70441,1,"2,372","2,372","1,024",0,"1,348",-
2020,Jan-Jun 2020,Asia,India,Danapur,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Red-headed trogon,73502,1,-,7,-,-,7,-
2020,Jan-Jun 2020,Asia,India,Davangere,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N1,Domestic,Birds,73295,1,"2,700",25,"2,685",0,15,-
2020,Jan-Jun 2020,Asia,India,Kozhikode,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N1,Domestic,Birds,71534,1,"13,277","2,500",0,0,"2,500",-
2020,Jan-Jun 2020,Asia,India,Kozhikode,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N1,Domestic,Birds,71607,1,"3,524",41,0,0,41,-
2020,Jan-Jun 2020,Asia,India,Kozhikode,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N1,Domestic,Birds,73298,1,"3,299",7,"3,292",0,7,-
2020,Jan-Jun 2020,Asia,India,Mahgawan,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N1,Domestic,Birds,73297,1,137,76,61,0,76,-
2020,Jan-Jun 2020,Asia,India,Murwara,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,House Crow,73391,1,-,15,-,-,15,-
2020,Jan-Jun 2020,Asia,India,Mysore,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N1,Domestic,Birds,73296,1,"5,776",16,"5,763",0,13,-
2020,Jan-Jun 2020,Asia,India,n.a. ( 652),Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,House Crow,73401,1,-,48,-,-,48,-
2020,Jan-Jun 2020,Asia,India,n.a. ( 652),Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,House Crow,73400,1,-,1,-,-,1,-
2020,Jan-Jun 2020,Asia,India,n.a. ( 652),Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,House Crow,73402,1,-,1,-,-,1,-
2020,Jan-Jun 2020,Asia,India,Ranchi,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Eastern grass-owl,73490,0,-,4,-,-,4,-
2020,Jan-Jun 2020,Asia,India,Ranchi,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Lesser adjutant,73490,0,-,3,-,-,3,-
2020,Jan-Jun 2020,Asia,India,Ranchi,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,Oriental white ibis,73490,1,-,2,-,-,2,-
2020,Jan-Jun 2020,Asia,India,Varanasi,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N1,Wild,House Crow,71606,1,-,3,0,0,3,-
2020,Jan-Jun 2020,Asia,Iraq,Ninawa,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N8,Domestic,Birds,-,-,"59,700","21,700","38,000",0,"21,700",-
2020,Jan-Jun 2020,Asia,Iraq,Ninawa,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N8,Domestic,-,-,1,-,-,-,-,-,-
2020,Jan-Jun 2020,Asia,Israel,Jerusalem,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N8,Wild,Bonelli's Eagle,-,-,-,1,1,0,0,0
2020,Jan-Jun 2020,Asia,Israel,Jerusalem,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N8,Wild,-,-,2,-,-,-,-,-,-
2020,Jan-Jun 2020,Asia,Philippines,Calumpang,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N6,Domestic,Birds,70994,1,"15,000",-,"12,000",0,"3,000",-
2020,Jan-Jun 2020,Asia,Saudi Arabia,Ar Riyad,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N8,Domestic,Birds,-,-,"408,000","22,700","385,300",0,"22,700",0
2020,Jan-Jun 2020,Asia,Saudi Arabia,Ar Riyad,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N8,Domestic,-,-,1,-,-,-,-,-,-
2020,Jan-Jun 2020,Asia,Vietnam,An Nhơn,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N1,Domestic,Birds,72555,1,300,300,40,0,260,-
2020,Jan-Jun 2020,Asia,Vietnam,An Phước,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N1,Domestic,Birds,72556,1,800,800,400,0,400,-
2020,Jan-Jun 2020,Asia,Vietnam,Bình Phước,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N6,Domestic,Birds,74635,1,"3,600","2,000","2,600",0,"1,000",-
2020,Jan-Jun 2020,Asia,Vietnam,Châu Điền,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N1,Domestic,Birds,70348,1,204,190,190,0,14,-
2020,Jan-Jun 2020,Asia,Vietnam,Đông Hải,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N6,Domestic,Birds,70353,1,970,500,670,0,300,-
2020,Jan-Jun 2020,Asia,Vietnam,Đông Lĩnh,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N6,Domestic,Birds,70482,1,"3,646","1,000","2,646",0,"1,000",-
2020,Jan-Jun 2020,Asia,Vietnam,Đông Sơn,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N6,Domestic,Birds,70485,1,"1,950",500,"1,450",0,500,-
2020,Jan-Jun 2020,Asia,Vietnam,Đồng Thành,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N6,Domestic,Birds,71947,1,"1,930",365,"1,565",0,365,-
2020,Jan-Jun 2020,Asia,Vietnam,Dực Yên,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N6,Domestic,Birds,70036,1,"3,000","2,500",300,0,"2,200",-
2020,Jan-Jun 2020,Asia,Vietnam,Giang Sơn,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N6,Domestic,Birds,71945,1,"2,184",380,"1,834",0,350,-
